简历ID,岗位ID,数据集
R031,J5262,train
R031,J5263,train
R031,J5264,train
R031,J5265,train
R031,J5266,train
R031,J5267,train
R031,J5268,train
R031,J5269,train
R031,J5270,train
R031,J5271,train
R031,J5272,train
R031,J5273,train
R031,J5274,train
R031,J5275,train
R031,J5276,train
R031,J5277,train
R031,J5278,train
R031,J5279,train
R031,J5280,train
R031,J5281,train
R031,J5282,train
R031,J5283,train
R031,J5284,train
R031,J5285,train
R031,J5286,train
R031,J5287,train
R031,J5288,train
R031,J5289,train
R031,J5290,train
R031,J5291,train
R031,J5292,train
R031,J5293,train
R031,J5294,train
R031,J5295,train
R031,J5296,train
R031,J5297,train
R031,J5298,train
R031,J5299,train
R031,J5300,train
R031,J5301,train
R031,J5302,train
R031,J5303,train
R031,J5304,train
R031,J5305,train
R031,J5306,train
R031,J5307,train
R031,J5308,train
R031,J5309,train
R031,J5310,train
R031,J5311,train
R031,J5312,train
R031,J5313,train
R031,J5314,train
R031,J5315,train
R031,J5316,train
R031,J5317,train
R031,J5318,train
R031,J5319,train
R031,J5320,train
R031,J5321,train
R031,J5322,train
R031,J5323,train
R031,J5324,train
R031,J5325,train
R031,J5326,train
R031,J5327,train
R031,J5328,train
R031,J5329,train
R031,J5330,train
R031,J5331,train
R031,J5332,train
R031,J5333,train
R031,J5334,train
R031,J5335,train
R031,J5336,train
R031,J5337,train
R031,J5338,train
R031,J5339,train
R031,J5340,train
R031,J5341,train
R031,J5342,train
R031,J5343,train
R031,J5344,train
R031,J5345,train
R031,J5346,train
R031,J5347,train
R031,J5348,train
R031,J5349,train
R031,J5350,train
R031,J5351,train
R031,J5352,train
R031,J5353,train
R031,J5354,train
R031,J5355,train
R031,J5356,train
R031,J5357,train
R031,J5358,train
R031,J5359,train
R031,J5360,train
R031,J5361,train
R031,J5362,train
R031,J5363,train
R031,J5364,train
R031,J5365,train
R031,J5366,train
R031,J5367,train
R031,J5368,train
R031,J5369,train
R031,J5370,train
R031,J5371,train
R031,J5372,train
R031,J5373,train
R031,J5374,train
R031,J5375,train
R031,J5376,train
R031,J5377,train
R031,J5378,train
R031,J5379,train
R031,J5380,train
R031,J5381,train
R031,J5382,train
R031,J5383,train
R031,J5384,train
R031,J5385,train
R031,J5386,train
R031,J5387,train
R031,J5388,train
R031,J5389,train
R031,J5390,train
R031,J5391,train
R031,J5392,train
R031,J5393,train
R031,J5394,train
R031,J5395,train
R031,J5396,train
R031,J5397,train
R031,J5398,train
R031,J5399,train
R031,J5400,train
R031,J5401,train
R031,J5402,train
R031,J5403,train
R031,J5404,train
R031,J5405,train
R031,J5406,train
R031,J5407,train
R031,J5408,train
R031,J5409,train
R031,J5410,train
R031,J5411,train
R031,J5412,train
R031,J5413,train
R031,J5414,train
R031,J5415,train
R031,J5416,train
R031,J5417,train
R031,J5418,train
R031,J5419,train
R031,J5420,train
R031,J5421,train
R031,J5422,train
R031,J5423,train
R031,J5424,train
R031,J5425,train
R031,J5426,train
R031,J5427,train
R031,J5428,train
R031,J5429,train
R031,J5430,train
R031,J5431,train
R031,J5432,train
R031,J5433,train
R031,J5434,train
R031,J5435,train
R031,J5436,train
R031,J5437,train
R031,J5438,train
R031,J5439,train
R031,J5440,train
R031,J5441,train
R031,J5442,train
R031,J5443,train
R031,J5444,train
R031,J5445,train
R031,J5446,train
R031,J5447,train
R031,J5448,train
R031,J5449,train
R031,J5450,train
R031,J5451,train
R031,J5452,train
R031,J5453,train
R031,J5454,train
R031,J5455,train
R031,J5456,train
R031,J5457,train
R031,J5458,train
R031,J5459,train
R031,J5460,train
R031,J5461,train
R031,J5462,train
R031,J5463,train
R031,J5464,train
R031,J5465,train
R031,J5466,train
R031,J5467,train
R031,J5468,train
R031,J5469,train
R031,J5470,train
R031,J5471,train
R031,J5472,train
R031,J5473,train
R031,J5474,train
R031,J5475,train
R031,J5476,train
R031,J5477,train
R031,J5478,train
R031,J5479,train
R031,J5480,train
R031,J5481,train
R031,J5482,train
R031,J5483,train
R031,J5484,train
R031,J5485,train
R031,J5486,train
R031,J5487,train
R031,J5488,train
R031,J5489,train
R031,J5490,train
R031,J5491,train
R031,J5492,train
R031,J5493,train
R031,J5494,train
R031,J5495,train
R031,J5496,train
R031,J5497,train
R031,J5498,train
R031,J5499,train
R031,J5500,train
R031,J5501,train
R031,J5502,train
R031,J5503,train
R031,J5504,train
R031,J5505,train
R031,J5506,train
R031,J5507,train
R031,J5508,train
R031,J5509,train
R031,J5510,train
R031,J5511,train
R031,J5512,train
R031,J5513,train
R031,J5514,train
R031,J5515,train
R031,J5516,train
R031,J5517,train
R031,J5518,train
R031,J5519,train
R031,J5520,train
R031,J5521,train
R031,J5522,train
R031,J5523,train
R031,J5524,train
R031,J5525,train
R031,J5526,train
R031,J5527,train
R031,J5528,train
R031,J5529,train
R031,J5530,train
R031,J5531,train
R031,J5532,train
R031,J5533,train
R031,J5534,train
R031,J5535,train
R031,J5536,train
R031,J5537,train
R031,J5538,train
R031,J5539,train
R031,J5540,train
R031,J5541,train
R031,J5542,train
R031,J5543,train
R031,J5544,train
R031,J5545,train
R031,J5546,train
R031,J5547,train
R031,J5548,train
R031,J5549,train
R031,J5550,train
R031,J5551,train
R031,J5552,train
R031,J5553,train
R031,J5554,train
R031,J5555,train
R031,J5556,train
R031,J5557,train
R031,J5558,train
R031,J5559,train
R031,J5560,train
R031,J5561,train
R031,J5562,train
R031,J5563,train
R031,J5564,train
R031,J5565,train
R031,J5566,train
R031,J5567,train
R031,J5568,train
R031,J5569,train
R031,J5570,train
R031,J5571,train
R031,J5572,train
R031,J5573,train
R031,J5574,train
R031,J5575,train
R031,J5576,train
R031,J5577,train
R031,J5578,train
R031,J5579,train
R031,J5580,train
R031,J5581,train
R031,J5582,train
R031,J5583,train
R031,J5584,train
R031,J5585,train
R031,J5586,train
R031,J5587,train
R031,J5588,train
R031,J5589,train
R031,J5590,train
R031,J5591,train
R031,J5592,train
R031,J5593,train
R031,J5594,train
R031,J5595,train
R031,J5596,train
R031,J5597,train
R031,J5598,train
R031,J5599,train
R031,J5600,train
R031,J5601,train
R031,J5602,train
R031,J5603,train
R031,J5604,train
R031,J5605,train
R031,J5606,train
R031,J5607,train
R031,J5608,train
R031,J5609,train
R031,J5610,train
R031,J5611,train
R031,J5612,train
R031,J5613,train
R031,J5614,train
R031,J5615,train
R031,J5616,train
R031,J5617,train
R031,J5618,train
R031,J5619,train
R031,J5620,train
R031,J5621,train
R031,J5622,train
R031,J5623,train
R031,J5624,train
R031,J5625,train
R031,J5626,train
R031,J5627,train
R031,J5628,train
R031,J5629,train
R031,J5630,train
R031,J5631,train
R031,J5632,train
R031,J5633,train
R031,J5634,train
R031,J5635,train
R031,J5636,train
R031,J5637,train
R031,J5638,train
R031,J5639,train
R031,J5640,train
R031,J5641,train
R031,J5642,train
R031,J5643,train
R031,J5644,train
R031,J5645,train
R031,J5646,train
R031,J5647,train
R031,J5648,train
R031,J5649,train
R031,J5650,train
R031,J5651,train
R031,J5652,train
R031,J5653,train
R031,J5654,train
R031,J5655,train
R031,J5656,train
R031,J5657,train
R031,J5658,train
R031,J5659,train
R031,J5660,train
R031,J5661,train
R031,J5662,train
R031,J5663,train
R031,J5664,train
R031,J5665,train
R031,J5666,train
R031,J5667,train
R031,J5668,train
R031,J5669,train
R031,J5670,train
R031,J5671,train
R031,J5672,train
R031,J5673,train
R031,J5674,train
R031,J5675,train
R031,J5676,train
R031,J5677,train
R031,J5678,train
R031,J5679,train
R031,J5680,train
R031,J5681,train
R031,J5682,train
R031,J5683,train
R031,J5684,train
R031,J5685,train
R031,J5686,train
R031,J5687,train
R031,J5688,train
R031,J5689,train
R031,J5690,train
R031,J5691,train
R031,J5692,train
R031,J5693,train
R031,J5694,train
R031,J5695,train
R031,J5696,train
R031,J5697,train
R031,J5698,train
R031,J5699,train
R031,J5700,train
R031,J5701,train
R031,J5702,train
R031,J5703,train
R031,J5704,train
R031,J5705,train
R031,J5706,train
R031,J5707,train
R031,J5708,train
R031,J5709,train
R031,J5710,train
R031,J5711,train
R031,J5712,train
R031,J5713,train
R031,J5714,train
R031,J5715,train
R031,J5716,train
R031,J5717,train
R031,J5718,train
R031,J5719,train
R031,J5720,train
R031,J5721,train
R031,J5722,train
R031,J5723,train
R031,J5724,train
R031,J5725,train
R031,J5726,train
R031,J5727,train
R031,J5728,train
R031,J5729,train
R031,J5730,train
R031,J5731,train
R031,J5732,train
R031,J5733,train
R031,J5734,train
R031,J5735,train
R031,J5736,train
R031,J5737,train
R031,J5738,train
R031,J5739,train
R031,J5740,train
R031,J5741,train
R031,J5742,train
R031,J5743,train
R031,J5744,train
R031,J5745,train
R031,J5746,train
R031,J5747,train
R031,J5748,train
R031,J5749,train
R031,J5750,train
R031,J5751,train
R031,J5752,train
R031,J5753,train
R031,J5754,train
R031,J5755,train
R031,J5756,train
R031,J5757,train
R031,J5758,train
R031,J5759,train
R031,J5760,train
R031,J5761,train
R031,J5762,train
R031,J5763,train
R031,J5764,train
R031,J5765,train
R031,J5766,train
R031,J5767,train
R031,J5768,train
R031,J5769,train
R031,J5770,train
R031,J5771,train
R031,J5772,train
R031,J5773,train
R031,J5774,train
R031,J5775,train
R031,J5776,train
R031,J5777,train
R031,J5778,train
R031,J5779,train
R031,J5780,train
R031,J5781,train
R031,J5782,train
R031,J5783,train
R031,J5784,train
R031,J5785,train
R031,J5786,train
R031,J5787,train
R031,J5788,train
R031,J5789,train
R031,J5790,train
R031,J5791,train
R031,J5792,train
R031,J5793,train
R031,J5794,train
R031,J5795,train
R031,J5796,train
R031,J5797,train
R031,J5798,train
R031,J5799,train
R031,J5800,train
R031,J5801,train
R031,J5802,train
R031,J5803,train
R031,J5804,train
R031,J5805,train
R031,J5806,train
R031,J5807,train
R031,J5808,train
R031,J5809,train
R031,J5810,train
R031,J5811,train
R031,J5812,train
R031,J5813,train
R031,J5814,train
R031,J5815,train
R031,J5816,train
R031,J5817,train
R031,J5818,train
R031,J5819,train
R031,J5820,train
R031,J5821,train
R031,J5822,train
R031,J5823,train
R031,J5824,train
R031,J5825,train
R031,J5826,train
R031,J5827,train
R031,J5828,train
R031,J5829,train
R031,J5830,train
R031,J5831,train
R031,J5832,train
R031,J5833,train
R031,J5834,train
R031,J5835,train
R031,J5836,train
R031,J5837,train
R031,J5838,train
R031,J5839,train
R031,J5840,train
R031,J5841,train
R031,J5842,train
R031,J5843,train
R031,J5844,train
R031,J5845,train
R031,J5846,train
R031,J5847,train
R031,J5848,train
R031,J5849,train
R031,J5850,train
R031,J5851,train
R031,J5852,train
R031,J5853,train
R031,J5854,train
R031,J5855,train
R031,J5856,train
R031,J5857,train
R031,J5858,train
R031,J5859,train
R031,J5860,train
R031,J5861,train
R031,J5862,train
R031,J5863,train
R031,J5864,train
R031,J5865,train
R031,J5866,train
R031,J5867,train
R031,J5868,train
R031,J5869,train
R031,J5870,train
R031,J5871,train
R031,J5872,train
R031,J5873,train
R031,J5874,train
R031,J5875,train
R031,J5876,train
R031,J5877,train
R031,J5878,train
R031,J5879,train
R031,J5880,train
R031,J5881,train
R031,J5882,train
R031,J5883,train
R031,J5884,train
R031,J5885,train
R031,J5886,train
R031,J5887,train
R031,J3914,train
R031,J1742,train
R031,J1121,train
R031,J6917,train
R031,J1486,train
R031,J4286,train
R031,J3280,train
R031,J6637,train
R031,J6662,train
R031,J1476,train
R031,J7587,train
R031,J1718,train
R031,J3397,train
R031,J6657,train
R031,J3160,train
R031,J0235,train
R031,J6155,train
R031,J1394,train
R031,J2802,train
R031,J7662,train
R031,J6256,train
R031,J0561,train
R031,J4836,train
R031,J3615,train
R031,J5930,train
R031,J8721,train
R031,J3872,train
R031,J8652,train
R031,J2508,train
R031,J8171,train
R031,J8672,train
R031,J8543,train
R031,J3026,train
R031,J4654,train
R031,J2126,train
R031,J6204,train
R031,J4633,train
R031,J3667,train
R031,J0961,train
R031,J6998,train
R031,J2901,train
R031,J6929,train
R031,J6819,train
R031,J1934,train
R031,J3499,train
R031,J6938,train
R031,J6809,train
R031,J8727,train
R031,J1803,train
R031,J2256,train
R031,J7728,train
R031,J6994,train
R031,J1869,train
R031,J0063,train
R031,J6636,train
R031,J6786,train
R031,J0976,train
R031,J3982,train
R031,J0048,train
R031,J6469,train
R031,J2254,train
R031,J1146,train
R031,J3123,train
R031,J0793,train
R031,J7686,train
R031,J4162,train
R031,J2366,train
R031,J3754,train
R031,J7114,train
R031,J0148,train
R031,J6246,train
R031,J4814,train
R031,J0188,train
R031,J1992,train
R031,J7530,train
R031,J0374,train
R031,J4405,train
R031,J7729,train
R031,J3763,train
R031,J8680,train
R031,J0840,train
R031,J3571,train
R031,J2744,train
R031,J2559,train
R031,J5963,train
R031,J6592,train
R031,J3235,train
R031,J2003,train
R031,J1635,train
R031,J3971,train
R031,J0241,train
R031,J6713,train
R031,J0900,train
R031,J6477,train
R031,J7509,train
R031,J3605,train
R031,J2528,train
R031,J6857,train
R031,J8190,train
R031,J7634,train
R031,J6888,train
R031,J8600,train
R031,J2821,train
R031,J7585,train
R031,J4353,train
R031,J0906,train
R031,J6303,train
R031,J0669,train
R031,J3784,train
R031,J8435,train
R031,J6861,train
R031,J4864,train
R031,J7778,train
R031,J6046,train
R031,J4175,train
R031,J6435,train
R031,J7655,train
R031,J7053,train
R031,J1228,train
R031,J0713,train
R031,J0162,train
R031,J4058,train
R031,J7633,train
R031,J1852,train
R031,J0128,train
R031,J3317,train
R031,J0386,train
R031,J4108,train
R031,J4124,train
R031,J2353,train
R031,J6975,train
R031,J2182,train
R031,J3264,train
R031,J8509,train
R031,J0877,train
R031,J0711,train
R031,J6148,train
R031,J0013,train
R031,J6965,train
R031,J3242,train
R031,J8681,train
R031,J1660,train
R031,J6295,train
R031,J1003,train
R031,J1026,train
R031,J2190,train
R031,J4852,train
R031,J2927,train
R031,J0195,train
R031,J3809,train
R032,J3920,test
R032,J0046,test
R032,J2377,test
R032,J4760,test
R032,J0727,test
R032,J8646,test
R032,J1675,test
R032,J8011,test
R032,J3740,test
R032,J5017,test
R032,J8289,test
R032,J0653,test
R032,J0913,test
R032,J1248,test
R032,J0977,test
R032,J8760,test
R032,J3785,test
R032,J1380,test
R032,J0009,test
R032,J8664,test
R032,J8698,test
R032,J8520,test
R032,J7596,test
R032,J5634,test
R032,J4216,test
R032,J6476,test
R032,J6071,test
R032,J6169,test
R032,J7097,test
R032,J6909,test
R032,J3877,test
R032,J3371,test
R032,J8678,test
R032,J1102,test
R032,J7509,test
R032,J6676,test
R032,J6410,test
R032,J1922,test
R032,J6804,test
R032,J2466,test
R032,J4150,test
R032,J8767,test
R032,J0214,test
R032,J5067,test
R032,J8830,test
R032,J3830,test
R032,J0306,test
R032,J2899,test
R032,J0140,test
R032,J1361,test
R032,J6736,test
R032,J7414,test
R032,J4976,test
R032,J4628,test
R032,J1479,test
R032,J1483,test
R032,J6543,test
R032,J1751,test
R032,J6001,test
R032,J3565,test
R032,J3938,test
R032,J6421,test
R032,J5890,test
R032,J5945,test
R032,J1162,test
R032,J3704,test
R032,J4124,test
R032,J2510,test
R032,J5614,test
R032,J8621,test
R032,J3021,test
R032,J1182,test
R032,J2153,test
R032,J6807,test
R032,J3984,test
R032,J3697,test
R032,J3637,test
R032,J0461,test
R032,J0409,test
R032,J0575,test
R032,J7702,test
R032,J4217,test
R032,J4043,test
R032,J3004,test
R032,J0764,test
R032,J7835,test
R032,J8342,test
R032,J0340,test
R032,J8739,test
R032,J7439,test
R032,J7754,test
R032,J1746,test
R032,J7363,test
R032,J2959,test
R032,J7534,test
R032,J3058,test
R032,J2467,test
R032,J3934,test
R032,J5942,test
R032,J7677,test
R032,J6924,test
R032,J8001,test
R032,J8214,test
R032,J4424,test
R032,J1079,test
R032,J2984,test
R032,J3557,test
R032,J7000,test
R032,J3778,test
R032,J6840,test
R032,J3587,test
R032,J3780,test
R032,J5997,test
R032,J7398,test
R032,J2702,test
R032,J3523,test
R032,J0337,test
R032,J5788,test
R032,J6293,test
R032,J3297,test
R032,J3527,test
R032,J2686,test
R032,J7525,test
R032,J4801,test
R032,J8247,test
R032,J7660,test
R032,J6025,test
R032,J1428,test
R032,J7182,test
R032,J3044,test
R032,J0969,test
R032,J2980,test
R032,J1493,test
R032,J2280,test
R032,J3977,test
R032,J0938,test
R032,J6400,test
R032,J1874,test
R032,J1530,test
R032,J0318,test
R032,J2622,test
R032,J2092,test
R032,J3575,test
R032,J0681,test
R032,J1086,test
R032,J3945,test
R032,J3430,test
R032,J6996,test
R032,J2397,test
R032,J2526,test
R033,J7233,train
R033,J3456,train
R033,J3528,train
R033,J8227,train
R033,J7979,train
R033,J8598,train
R033,J4589,train
R033,J8705,train
R033,J0136,train
R033,J3138,train
R033,J6517,train
R033,J7095,train
R033,J6503,train
R033,J4838,train
R033,J7353,train
R033,J1045,train
R033,J6375,train
R033,J3478,train
R033,J1190,train
R033,J6878,train
R033,J0766,train
R033,J8385,train
R033,J1563,train
R033,J3862,train
R033,J7109,train
R033,J2387,train
R033,J3568,train
R033,J5771,train
R033,J5945,train
R033,J7544,train
R033,J3633,train
R033,J3741,train
R033,J4734,train
R033,J2407,train
R033,J3891,train
R033,J4273,train
R033,J8811,train
R033,J8256,train
R033,J5060,train
R033,J3547,train
R033,J3390,train
R033,J5195,train
R033,J6072,train
R033,J8401,train
R033,J4373,train
R033,J6083,train
R033,J2772,train
R033,J1145,train
R033,J5212,train
R033,J2031,train
R033,J1549,train
R033,J7621,train
R033,J6184,train
R033,J6838,train
R033,J4383,train
R033,J8543,train
R033,J4941,train
R033,J6906,train
R033,J7735,train
R033,J3046,train
R033,J1779,train
R033,J8755,train
R033,J5955,train
R033,J7561,train
R033,J4090,train
R033,J5421,train
R033,J3810,train
R033,J3999,train
R033,J3292,train
R033,J3812,train
R033,J0140,train
R033,J5782,train
R033,J0357,train
R033,J6260,train
R033,J3540,train
R033,J1415,train
R033,J0402,train
R033,J0654,train
R033,J2630,train
R033,J1800,train
R033,J2751,train
R033,J8447,train
R033,J2920,train
R033,J7199,train
R033,J1581,train
R033,J0648,train
R033,J8318,train
R033,J5920,train
R033,J7386,train
R033,J6594,train
R033,J1821,train
R033,J5828,train
R033,J0095,train
R033,J0870,train
R033,J1191,train
R033,J7266,train
R033,J0206,train
R033,J3951,train
R033,J1205,train
R033,J1107,train
R033,J2421,train
R033,J1373,train
R033,J7786,train
R033,J6172,train
R033,J0252,train
R033,J5339,train
R033,J6567,train
R033,J5694,train
R033,J3267,train
R033,J5994,train
R033,J6371,train
R033,J3772,train
R033,J4147,train
R033,J2069,train
R033,J1634,train
R033,J2820,train
R033,J2656,train
R033,J1376,train
R033,J3745,train
R033,J0055,train
R033,J7909,train
R033,J7345,train
R033,J1570,train
R033,J1939,train
R033,J4865,train
R033,J6315,train
R033,J5954,train
R033,J0695,train
R033,J6453,train
R033,J5568,train
R033,J4440,train
R033,J4176,train
R033,J6609,train
R033,J4523,train
R033,J4037,train
R033,J3607,train
R033,J0147,train
R033,J1216,train
R033,J1623,train
R033,J2402,train
R033,J1082,train
R033,J0307,train
R033,J2761,train
R033,J4125,train
R033,J3775,train
R033,J8107,train
R033,J3938,train
R033,J3779,train
R033,J7112,train
R033,J2589,train
R034,J1412,train
R034,J7431,train
R034,J5465,train
R034,J5639,train
R034,J0562,train
R034,J5023,train
R034,J8088,train
R034,J2307,train
R034,J4830,train
R034,J8458,train
R034,J7027,train
R034,J8080,train
R034,J3469,train
R034,J0061,train
R034,J1967,train
R034,J4500,train
R034,J0525,train
R034,J8559,train
R034,J3154,train
R034,J0908,train
R034,J1480,train
R034,J8548,train
R034,J4591,train
R034,J1949,train
R034,J1970,train
R034,J8192,train
R034,J2212,train
R034,J1781,train
R034,J2700,train
R034,J1989,train
R034,J1668,train
R034,J5087,train
R034,J4205,train
R034,J8133,train
R034,J1848,train
R034,J1756,train
R034,J5494,train
R034,J2482,train
R034,J1471,train
R034,J6786,train
R034,J2652,train
R034,J3597,train
R034,J7527,train
