简历ID,岗位ID,数据集
R024,J1596,test
R024,J1597,test
R024,J1598,train
R024,J1599,train
R024,J1600,train
R024,J1601,test
R024,J1602,train
R024,J1603,valid
R024,J1604,valid
R024,J1605,train
R024,J1606,valid
R024,J1607,train
R024,J1608,train
R024,J1609,valid
R024,J1610,valid
R024,J1611,valid
R024,J1612,train
R024,J1613,train
R024,J1614,train
R024,J1615,valid
R024,J1616,train
R024,J1617,train
R024,J1618,train
R024,J1619,train
R024,J1620,valid
R024,J1621,train
R024,J1622,test
R024,J1623,train
R024,J1624,train
R024,J1625,train
R024,J1626,train
R024,J1627,train
R024,J1628,train
R024,J1629,train
R024,J1630,test
R024,J1631,test
R024,J1632,test
R024,J1633,train
R024,J1634,train
R024,J1635,train
R024,J1636,train
R024,J1637,train
R024,J1638,train
R024,J1639,train
R024,J1640,train
R024,J1641,test
R024,J1642,train
R024,J1643,train
R024,J1644,train
R024,J1645,train
R024,J1646,train
R024,J1647,train
R024,J1648,train
R024,J1649,train
R024,J1650,test
R024,J1651,train
R024,J1652,train
R024,J1653,train
R024,J1654,train
R024,J1655,valid
R024,J1656,train
R024,J1657,train
R024,J1658,train
R024,J1659,train
R024,J1660,valid
R024,J1661,train
R024,J1662,test
R024,J1663,train
R024,J1664,train
R024,J1665,train
R024,J1666,valid
R024,J1667,train
R024,J1668,valid
R024,J1669,train
R024,J1670,test
R024,J1671,train
R024,J1672,valid
R024,J1673,train
R024,J1674,train
R024,J1675,test
R024,J1676,train
R024,J1677,valid
R024,J1678,train
R024,J1679,valid
R024,J1680,train
R024,J1681,train
R024,J1682,train
R024,J1683,train
R024,J1684,valid
R024,J1685,train
R024,J1686,train
R024,J1687,train
R024,J1688,valid
R024,J1689,valid
R024,J1690,train
R024,J1691,train
R024,J1692,train
R024,J1693,train
R024,J1694,train
R024,J1695,train
R024,J1696,train
R024,J1697,train
R024,J1698,test
R024,J1699,train
R024,J1700,train
R024,J1701,train
R024,J1702,train
R024,J1703,train
R024,J1704,train
R024,J1705,train
R024,J1706,train
R024,J1707,train
R024,J1708,train
R024,J1709,train
R024,J1710,train
R024,J1711,valid
R024,J1712,train
R024,J1713,train
R024,J1714,train
R024,J1715,train
R024,J1716,train
R024,J1717,train
R024,J1718,train
R024,J1719,train
R024,J1720,train
R024,J1721,train
R024,J1722,valid
R024,J1723,train
R024,J1724,train
R024,J1725,test
R024,J1726,train
R024,J1727,train
R024,J1728,train
R024,J1729,train
R024,J1730,valid
R024,J1731,train
R024,J1732,train
R024,J1733,test
R024,J1734,valid
R024,J1735,train
R024,J1736,test
R024,J1737,valid
R024,J1738,valid
R024,J1739,train
R024,J1740,valid
R024,J1741,test
R024,J1742,valid
R024,J1743,train
R024,J1744,train
R024,J1745,train
R024,J1746,train
R024,J1747,train
R024,J1748,train
R024,J1749,train
R024,J1750,train
R024,J1751,train
R024,J1752,train
R024,J1753,valid
R024,J1754,test
R024,J1755,valid
R024,J1756,valid
R024,J1757,train
R024,J1758,train
R024,J1759,train
R024,J1760,train
R024,J1761,train
R024,J1762,train
R024,J1763,train
R024,J1764,train
R024,J1765,test
R024,J1766,train
R024,J1767,train
R024,J1768,train
R024,J1769,valid
R024,J1770,train
R024,J1771,train
R024,J1772,train
R024,J1773,train
R024,J1774,train
R024,J1775,train
R024,J1776,test
R024,J1777,train
R024,J1778,train
R024,J1779,valid
R024,J1780,train
R024,J1781,valid
R024,J1782,train
R024,J1783,train
R024,J1784,train
R024,J1785,train
R024,J1786,train
R024,J1787,train
R024,J1788,valid
R024,J1789,valid
R024,J1790,train
R024,J1791,valid
R024,J1792,train
R024,J1793,train
R024,J1794,train
R024,J1795,valid
R024,J1796,test
R024,J1797,train
R024,J1798,test
R024,J1799,train
R024,J1800,train
R024,J1801,test
R024,J1802,train
R024,J1803,train
R024,J1804,train
R024,J1805,train
R024,J1806,test
R024,J1807,train
R024,J1808,valid
R024,J1809,train
R024,J1810,test
R024,J1811,test
R024,J1812,train
R024,J1813,train
R024,J1814,train
R024,J1815,valid
R024,J1816,test
R024,J1817,train
R024,J1818,test
R024,J1819,train
R024,J1820,train
R024,J1821,train
R024,J1822,train
R024,J1823,train
R024,J1824,train
R024,J1825,test
R024,J1826,train
R024,J1827,train
R024,J1828,test
R024,J1829,train
R024,J1830,valid
R024,J1831,train
R024,J1832,valid
R024,J1833,test
R024,J1834,train
R024,J1835,train
R024,J1836,test
R024,J1837,test
R024,J1838,train
R024,J1839,test
R024,J1840,train
R024,J1841,train
R024,J1842,train
R024,J1843,train
R024,J1844,train
R024,J1845,valid
R024,J1846,valid
R024,J1847,valid
R024,J1848,train
R024,J1849,valid
R024,J1850,train
R024,J1851,train
R024,J1852,valid
R024,J1853,train
R024,J1854,train
R024,J1855,train
R024,J1856,train
R024,J1857,train
R024,J1858,train
R024,J1859,valid
R024,J1860,train
R024,J1861,train
R024,J1862,valid
R024,J1863,train
R024,J1864,test
R024,J1865,train
R024,J1866,train
R024,J1867,train
R024,J1868,train
R024,J1869,train
R024,J1870,train
R024,J1871,train
R024,J1872,valid
R024,J1873,valid
R024,J1874,train
R024,J1875,train
R024,J1876,train
R024,J1877,train
R024,J1878,train
R024,J1879,train
R024,J1880,train
R024,J1881,train
R024,J1882,train
R024,J1883,valid
R024,J1884,valid
R024,J1885,train
R024,J1886,test
R024,J1887,valid
R024,J1888,test
R024,J1889,train
R024,J1890,train
R024,J1891,train
R024,J1892,train
R024,J1893,train
R024,J1894,valid
R024,J1895,train
R024,J1896,train
R024,J1897,train
R024,J1898,test
R024,J1899,valid
R024,J1900,train
R024,J1901,test
R024,J1902,test
R024,J1903,test
R024,J1904,train
R024,J1905,train
R024,J1906,train
R024,J1907,train
R024,J1908,test
R024,J1909,valid
R024,J1910,train
R024,J1911,train
R024,J1912,test
R024,J1913,train
R024,J1914,train
R024,J1915,train
R024,J1916,train
R024,J1917,train
R024,J1918,train
R024,J1919,train
R024,J1920,train
R024,J1921,train
R024,J1922,train
R024,J1923,train
R024,J1924,test
R024,J1925,train
R024,J1926,train
R024,J1927,train
R024,J1928,train
R024,J1929,valid
R024,J1930,train
R024,J1931,train
R024,J1932,valid
R024,J1933,test
R024,J1934,valid
R024,J1935,train
R024,J1936,train
R024,J1937,train
R024,J1938,test
R024,J1939,train
R024,J1940,train
R024,J1941,train
R024,J1942,train
R024,J1943,train
R024,J1944,train
R024,J1945,train
R024,J1946,train
R024,J1947,train
R024,J1948,train
R024,J1949,train
R024,J1950,train
R024,J1951,test
R024,J1952,train
R024,J1953,valid
R024,J1954,train
R024,J1955,test
R024,J1956,test
R024,J1957,test
R024,J1958,train
R024,J1959,train
R024,J1960,valid
R024,J1961,train
R024,J1962,train
R024,J1963,train
R024,J1964,train
R024,J1965,train
R024,J1966,train
R024,J1967,train
R024,J1968,train
R024,J1969,train
R024,J1970,train
R024,J1971,train
R024,J1972,test
R024,J1973,train
R024,J1974,train
R024,J1975,test
R024,J1976,train
R024,J1977,train
R024,J1978,test
R024,J1979,train
R024,J1980,train
R024,J1981,valid
R024,J1982,train
R024,J1983,train
R024,J1984,train
R024,J1985,train
R024,J1986,train
R024,J1987,train
R024,J1988,test
R024,J1989,train
R024,J1990,train
R024,J1991,test
R024,J1992,train
R024,J1993,train
R024,J1994,train
R024,J1995,train
R024,J1996,test
R024,J1997,train
R024,J1998,train
R024,J1999,train
R024,J2000,train
R024,J2001,train
R024,J2002,train
R024,J2003,train
R024,J2004,train
R024,J2005,train
R024,J2006,train
R024,J2007,train
R024,J2008,train
R024,J2009,train
R024,J2010,valid
R024,J2011,test
R024,J2012,train
R024,J2013,test
R024,J2014,train
R024,J2015,train
R024,J2016,train
R024,J2017,train
R024,J2018,train
R024,J2019,train
R024,J2020,train
R024,J2021,valid
R024,J2022,train
R024,J2023,train
R024,J2024,train
R024,J2025,valid
R024,J2026,valid
R024,J2027,train
R024,J2028,train
R024,J2029,valid
R024,J2030,train
R024,J2031,train
R024,J2032,train
R024,J2033,train
R024,J2034,train
R024,J2035,train
R024,J2036,test
R024,J2037,train
R024,J2038,valid
R024,J2039,valid
R024,J2040,train
R024,J2041,train
R024,J2042,train
R024,J2043,train
R024,J2044,valid
R024,J2045,train
R024,J2046,train
R024,J2047,test
R024,J2048,train
R024,J2049,train
R024,J2050,train
R024,J2051,test
R024,J2052,train
R024,J2053,train
R024,J2054,train
R024,J2055,train
R024,J2056,test
R024,J2057,train
R024,J2058,train
R024,J2059,train
R024,J2060,train
R024,J2061,valid
R024,J2062,train
R024,J2063,valid
R024,J2064,train
R024,J2065,train
R024,J2066,train
R024,J2067,test
R024,J2068,train
R024,J2069,train
R024,J2070,train
R024,J2071,test
R024,J2072,train
R024,J2073,train
R024,J2074,train
R024,J2075,train
R024,J2076,test
R024,J2077,train
R024,J2078,train
R024,J2079,valid
R024,J2080,train
R024,J2081,train
R024,J2082,valid
R024,J2083,train
R024,J2084,train
R024,J2085,train
R024,J2086,train
R024,J2087,train
R024,J2088,valid
R024,J2089,valid
R024,J2090,train
R024,J2091,train
R024,J2092,train
R024,J2093,train
R024,J2094,train
R024,J2095,train
R024,J2096,train
R024,J2097,train
R024,J2098,train
R024,J2099,train
R024,J2100,valid
R024,J2101,train
R024,J2102,valid
R024,J2103,train
R024,J2104,test
R024,J2105,test
R024,J2106,train
R024,J2107,train
R024,J2108,train
R024,J2109,train
R024,J2110,train
R024,J2111,train
R024,J2112,train
R024,J2113,train
R024,J2114,train
R024,J2115,train
R024,J2116,train
R024,J2117,test
R024,J2118,valid
R024,J2119,train
R024,J2120,valid
R024,J2121,train
R024,J2122,train
R024,J2123,valid
R024,J2124,train
R024,J2125,train
R024,J2126,train
R024,J2127,train
R024,J2128,train
R024,J2129,train
R024,J2130,train
R024,J2131,valid
R024,J2132,train
R024,J2133,train
R024,J2134,train
R024,J2135,train
R024,J2136,train
R024,J2137,train
R024,J2138,train
R024,J2139,train
R024,J2140,train
R024,J2141,train
R024,J2142,valid
R024,J2143,test
R024,J2144,train
R024,J2145,train
R024,J2146,train
R024,J2147,train
R024,J2148,train
R024,J2149,train
R024,J2150,train
R024,J2151,valid
R024,J2152,train
R024,J2153,valid
R024,J2154,test
R024,J2155,train
R024,J2156,train
R024,J2157,train
R024,J2158,test
R024,J2159,train
R024,J2160,train
R024,J2161,train
R024,J2162,train
R024,J2163,train
R024,J2164,train
R024,J2165,train
R024,J2166,test
R024,J2167,train
R024,J2168,train
R024,J2169,test
R024,J2170,train
R024,J2171,train
R024,J2172,train
R024,J2173,train
R024,J2174,train
R024,J2175,valid
R024,J2176,train
R024,J2177,train
R024,J2178,train
R024,J2179,train
R024,J2180,train
R024,J2181,train
R024,J2182,train
R024,J2183,valid
R024,J2184,train
R024,J2185,train
R024,J2186,train
R024,J2187,train
R024,J2188,train
R024,J2189,train
R024,J2190,test
R024,J2191,train
R024,J2192,valid
R024,J2193,valid
R024,J2194,train
R024,J2195,train
R024,J2196,train
R024,J2197,train
R024,J2198,train
R024,J2199,train
R024,J2200,test
R024,J2201,train
R024,J2202,test
R024,J2203,train
R024,J2204,train
R024,J2205,train
R024,J2206,train
R024,J2207,train
R024,J2208,test
R024,J2209,valid
R024,J2210,valid
R024,J2211,train
R024,J2212,train
R024,J2213,train
R024,J2214,test
R024,J2215,train
R024,J2216,test
R024,J2217,train
R024,J2218,train
R024,J2219,train
R024,J2220,valid
R024,J2221,train
R024,J2222,train
R024,J2223,train
R024,J2224,train
R024,J2225,test
R024,J2226,train
R024,J2227,test
R024,J2228,train
R024,J2229,train
R024,J2230,test
R024,J2231,valid
R024,J2232,train
R024,J2233,train
R024,J2234,train
R024,J2235,train
R024,J2236,train
R024,J2237,test
R024,J2238,train
R024,J2239,train
R024,J2240,test
R024,J2241,train
R024,J2242,test
R024,J2243,train
R024,J2244,valid
R024,J2245,train
R024,J2246,test
R024,J2247,train
R024,J2248,train
R024,J2249,test
R024,J2250,train
R024,J2251,test
R024,J2252,train
R024,J2253,valid
R024,J2254,train
R024,J2255,train
R024,J2256,test
R024,J2257,train
R024,J2258,train
R024,J2259,test
R024,J2260,train
R024,J2261,test
R024,J2262,train
R024,J2263,train
R024,J2264,test
R024,J2265,train
R024,J2266,train
R024,J2267,train
R024,J2268,test
R024,J2269,valid
R024,J2270,train
R024,J2271,train
R024,J2272,train
R024,J2273,train
R024,J2274,train
R024,J2275,train
R024,J2276,test
R024,J2277,test
R024,J2278,train
R024,J2279,train
R024,J2280,valid
R024,J2281,train
R024,J2282,valid
R024,J2283,valid
R024,J2284,train
R024,J2285,train
R024,J2286,train
R024,J2287,train
R024,J2288,train
R024,J2289,valid
R024,J2290,train
R024,J2291,test
R024,J2292,train
R024,J2293,train
R024,J2294,train
R024,J2295,valid
R024,J2296,train
R024,J2297,train
R024,J2298,test
R024,J2299,train
R024,J2300,test
R024,J2301,train
R024,J2302,train
R024,J2303,train
R024,J2304,valid
R024,J2305,train
R024,J2306,train
R024,J2307,valid
R024,J2308,train
R024,J2309,train
R024,J2310,train
R024,J2311,train
R024,J2312,train
R024,J2313,test
R024,J2314,test
R024,J2315,test
R024,J2316,valid
R024,J2317,valid
R024,J2318,train
R024,J2319,train
R024,J2320,test
R024,J2321,test
R024,J2322,train
R024,J2323,train
R024,J2324,train
R024,J2325,train
R024,J2326,train
R024,J2327,train
R024,J2328,train
R024,J2329,valid
R024,J2330,test
R024,J2331,train
R024,J2332,train
R024,J2333,valid
R024,J2334,train
R024,J2335,valid
R024,J2336,test
R024,J2337,valid
R024,J2338,train
R024,J2339,train
R024,J2340,train
R024,J2341,train
R024,J2342,train
R024,J0597,train
R024,J5209,train
R024,J5390,train
R024,J6440,train
R024,J8242,test
R024,J6533,valid
R024,J3455,test
R024,J4969,train
R024,J4018,test
R024,J8651,train
R024,J6877,train
R024,J0534,valid
R024,J0008,test
R024,J3119,train
R024,J6853,train
R024,J7546,train
R024,J7157,train
R024,J5532,train
R024,J4431,train
R024,J4454,train
R024,J2688,train
R024,J6961,train
R024,J0265,train
R024,J7189,train
R024,J3546,test
R024,J0951,test
R024,J6287,valid
R024,J5875,train
R024,J7988,test
R024,J3769,train
R024,J4583,train
R024,J5844,train
R024,J0354,train
R024,J7295,test
R024,J7078,train
R024,J8518,test
R024,J2586,valid
R024,J0767,train
R024,J0305,train
R024,J8813,train
R024,J0005,train
R024,J4972,train
R024,J3049,train
R024,J6498,train
R024,J8466,train
R024,J4833,train
R024,J7196,train
R024,J7143,test
R024,J6591,train
R024,J2487,train
R024,J4166,train
R024,J3810,train
R024,J3159,train
R024,J5999,test
R024,J8498,train
R024,J0233,train
R024,J4116,valid
R024,J5148,test
R024,J7301,test
R024,J2676,train
R024,J8791,train
R024,J6882,train
R024,J6321,valid
R024,J0019,train
R024,J7187,train
R024,J6858,train
R024,J7696,train
R024,J7698,valid
R024,J6103,train
R024,J8252,test
R024,J3915,test
R024,J4726,train
R024,J8045,train
R024,J3328,train
R024,J0051,train
R024,J4988,train
R024,J4458,train
R024,J8743,train
R024,J3155,valid
R024,J8827,test
R024,J8050,train
R024,J5336,valid
R024,J8767,test
R024,J2837,test
R024,J3405,train
R024,J5454,train
R024,J8820,train
R024,J3499,train
R024,J7789,train
R024,J3645,train
R024,J0155,train
R024,J3407,valid
R024,J3353,train
R024,J6703,valid
R024,J4723,test
R024,J3758,train
R024,J5961,train
R024,J0227,test
R024,J7365,test
R024,J0156,train
R024,J5511,test
R024,J3524,test
R024,J6401,train
R024,J0281,train
R024,J7355,train
R024,J4336,valid
R024,J2373,train
R024,J5852,valid
R024,J5361,train
R024,J3302,train
R024,J0054,train
R024,J0696,train
R024,J5655,valid
R024,J5643,valid
R024,J7371,train
R024,J6900,train
R024,J5865,train
R024,J4121,test
R024,J2937,train
R024,J2762,train
R024,J4736,valid
R024,J6872,train
R024,J7401,train
R024,J1119,train
R024,J4533,train
R024,J7175,train
R024,J8583,valid
R024,J4502,train
R024,J3413,train
R024,J4096,train
R024,J8075,train
R024,J3708,train
R024,J3989,train
R024,J6645,test
R024,J5460,valid
R024,J4279,train
R024,J5366,test
R024,J8737,train
R024,J0985,train
R024,J7448,test
R024,J7807,valid
R024,J6389,train
R024,J4351,valid
R024,J0618,train
R024,J6665,train
R024,J5824,train
R024,J8577,train
R024,J6855,test
R024,J4563,train
R024,J5789,train
R025,J1001,train
R025,J5954,train
R025,J7758,train
R025,J2802,test
R025,J8682,valid
R025,J4369,test
R025,J5895,train
R025,J6654,valid
R025,J3790,train
R025,J4085,test
R025,J5856,test
R025,J1665,train
R025,J1255,valid
R025,J3376,test
R025,J3082,train
R025,J6791,valid
R025,J3649,train
R025,J4430,test
R025,J5023,test
R025,J0755,valid
R025,J8789,test
R025,J0387,test
R025,J7318,valid
R025,J8025,train
R025,J6797,valid
R025,J1134,valid
R025,J1792,train
R025,J2489,train
R025,J2278,train
R025,J2990,train
R025,J2305,train
R025,J8284,valid
R025,J1972,test
R025,J6275,train
R025,J8029,test
R025,J6613,train
R025,J5729,train
R025,J5172,train
R025,J1398,train
R025,J7570,test
R025,J3838,train
R025,J3528,test
R025,J1919,train
R025,J4937,train
R025,J4214,valid
R025,J4913,test
R025,J7846,train
R025,J8438,train
R025,J2430,train
R025,J0037,valid
R025,J0135,valid
R025,J5373,train
R025,J4148,train
R025,J4435,valid
R025,J6377,train
R025,J2621,train
R025,J1737,valid
R025,J7780,test
R025,J2499,train
R025,J8819,train
R025,J5256,valid
R025,J1399,test
R025,J8469,train
R025,J2199,train
R025,J5673,train
R025,J6988,train
R025,J2727,train
R025,J5913,valid
R025,J1553,train
R025,J3681,train
R025,J5346,valid
R025,J4730,valid
R025,J7568,train
R025,J2451,test
R025,J2149,train
R025,J3855,train
R025,J1853,train
R025,J2432,train
R025,J6772,train
R025,J4764,train
R025,J2676,train
R025,J4536,test
R025,J5935,train
R025,J3818,train
R025,J8310,train
R025,J0934,train
R025,J0543,valid
R025,J2709,train
R025,J7697,train
R025,J1294,train
R025,J1999,train
R025,J3196,valid
R025,J6072,train
R025,J2079,valid
R025,J2543,train
R025,J5443,train
R025,J1879,train
R025,J6736,train
R025,J1904,train
R025,J1950,train
R025,J4987,train
R025,J1250,train
R025,J3429,valid
R025,J2805,test
R025,J0266,train
R025,J6721,train
R025,J2177,train
R025,J7009,valid
R025,J5267,train
R025,J8019,train
R025,J7764,train
R025,J5791,train
R025,J7687,train
R025,J6480,train
R025,J1779,valid
R025,J2853,train
R025,J0527,train
R025,J4698,train
R025,J8159,train
R025,J8075,train
R025,J3949,test
R025,J3861,train
R025,J2151,valid
R025,J3493,train
R025,J7177,train
R025,J0644,train
R025,J2311,train
R025,J2086,train
R025,J3116,train
R025,J3872,valid
R025,J2156,train
R025,J7222,train
R025,J5636,test
R025,J0456,train
R025,J0506,valid
R025,J2399,train
R025,J1818,test
R025,J4138,test
R025,J8009,train
R025,J0732,train
R025,J6465,train
R025,J2861,train
R025,J8602,test
R025,J4522,train
R025,J7358,valid
R025,J7865,train
R025,J0035,train
R025,J3085,train
R025,J7071,train
R025,J4367,valid
R026,J7094,train
R026,J1712,train
R026,J2697,test
R026,J3130,test
R026,J2857,test
R026,J2174,train
R026,J1986,train
R026,J5879,train
R026,J4458,train
R026,J4027,test
R026,J6037,train
R026,J1047,train
R026,J1159,train
R026,J8416,train
R026,J5015,train
R026,J2409,train
R026,J0127,train
R026,J7765,train
R026,J6915,valid
R026,J1822,train
R026,J6551,train
R026,J7289,train
R026,J4052,test
R026,J7426,test
R026,J3659,valid
R026,J4791,train
R026,J6856,train
R026,J0445,train
R026,J4198,valid
R026,J0746,train
R026,J4306,train
R026,J2283,valid
R026,J5714,train
R026,J4444,train
R026,J1572,valid
R026,J1351,train
R026,J7049,test
R026,J0111,test
R026,J7337,train
R026,J8189,valid
R026,J2856,train
R026,J8275,train
R026,J5558,train
R026,J2561,test
R026,J5421,train
R026,J2066,train
R026,J7449,train
R026,J6241,train
R026,J0884,train
R026,J3997,train
R026,J5455,train
R026,J8332,train
R026,J0917,valid
R026,J8142,valid
R026,J6296,train
R026,J3835,test
R026,J1745,train
R026,J6175,train
R026,J5739,valid
R026,J0136,train
R026,J6138,train
R026,J3529,test
R026,J5052,train
R026,J2755,test
R026,J1772,train
R026,J5750,test
R026,J6603,train
R026,J0740,train
R026,J2456,valid
R026,J7475,valid
R026,J8227,train
R026,J7497,train
R026,J3000,train
R026,J0178,train
R026,J4330,train
R026,J6645,test
R026,J5610,train
R026,J2178,train
R026,J2428,train
R026,J2258,train
R026,J2741,train
R026,J8262,train
R026,J1379,train
R026,J8150,train
R026,J8436,train
R026,J4467,train
R026,J1124,test
R026,J7021,train
R026,J1836,test
R026,J4483,train
R026,J8630,train
R026,J1947,train
R026,J0687,train
R026,J5519,test
R026,J5679,train
R026,J6487,train
R026,J8100,train
R026,J4380,train
